depId, depCount
${project.groupId}:basiclti-impl, 1
org.mortbay.jetty:jetty-html, 1
org.kevoree.tools:org.kevoree.tools.ui.editor, 1
org.ow2.frascati:frascati-component-factory-tinfi-oo, 43
com.github.alinvasile.jsla:jsla-core, 2
com.legsem.legstar:legstar-engine, 6
com.pahakia.lib:pahakia-apt, 1
org.crazyyak.dev:yak-dev-couchace, 2
org.mobicents.media.io:rtp, 7
com.asayama.gwt:gwt-util, 16
com.android.tools.build:manifest-merger, 8
org.springframework:spring-support, 54
com.google.visualization:visualization-datasource, 1
fr.opensagres.xdocreport.sfntly:sfntly, 2
org.mortbay.hightide:hightide-provided-apis, 1
com.amazonaws:aws-java-sdk-ses, 135
org.ops4j.gaderian:gaderian-util, 1
com.sun:rt, 1
org.springframework.ws:spring-ws-security, 7
org.jboss.injection:jboss-injection, 39
junit:junit-dep, 971
org.eclipse.jdt:ecj, 17
se.vgregion.tyck-till:tyck-till-core-bc-composite-svc, 1
com.netflix.karyon:karyon-servlet, 1
org.apache.bsf:bsf-all, 3
org.codehaus.spring-security-oauth:spring-security-oauth, 3
org.apache.aries.blueprint:org.apache.aries.blueprint.cm, 40
org.apache.jmeter:ApacheJMeter_monitors, 1
${project.groupId}:org.cogchar.lib.core.api, 4
org.mortbay.jetty:jetty-xml, 3
org.clapper:grizzled-slf4j_2.8.1, 7
de.sciss:fscapejobs_2.9.2, 1
com.ardor3d:ardor3d-lwjgl, 1
org.clapper:grizzled-slf4j_2.8.2, 2
org.freehep:freehep-graphicsio-svg, 48
org.clapper:grizzled-slf4j_2.8.0, 3
org.commonjava.aprox:aprox-promote-vertx, 1
org.netpreserve.commons:webarchive-commons, 2
com.legsem.legstar:legstar-cobcgen, 3
org.glassfish.main:javax.annotation, 2
io.tracee.examples:tracee-examples-jaxws-service, 1
org.appspy.admin:org.appspy.admin.service.impl, 1
org.gridgain:gridgain-jcl, 1
org.jboss.bpm:gwt-console-server-integration, 7
net.avh4.framework:uilayer-swing, 1
${project.groupId}:filter-core, 3
org.rhq:rhq-core-plugin-api, 2
org.neo4j.doc:neo4j-graphgist, 3
com.orientechnologies:orient-commons, 4
com.google.code.maven-play-plugin.com.google.code.eamelink-mockito:mockito-all, 1
com.projectdarkstar.example.projectsnowman:snowman-client, 1
com.anrisoftware.sscontrol:sscontrol-repo, 1
${project.groupId}:jetbrick-regex-jdk6, 1
${pom.groupId}:xbean-spring, 1
com.sun.grizzly:grizzly-servlet-webserver, 18
org.jboss.forge:addons, 1
org.safehaus.chop:chop-runner, 1
stax-utils:stax-utils, 30
org.geomajas.plugin:geomajas-client-gwt2-plugin-corewidget, 5
org.scribe:scribe-up, 2
org.jboss.bootstrap:jboss-bootstrap-api-as, 2
org.apache.streams:streams-pojo, 10
org.easymock:easymockclassextension, 516
org.milyn:milyn-smooks-routing, 1
${project.groupId}:mobicents-slee-ra-diameter-sh-client-ra, 1
org.robokind:org.robokind.impl.animation, 1
org.franca:org.franca.deploymodel.dsl, 12
com.puresoltechnologies.commons:types, 4
net.opengis:ows11, 3
com.tourgeek.model:com.tourgeek.model.tour.base, 42
com.amazonaws:aws-java-sdk-logs, 135
nz.ac.auckland.jobs:periodic-jobs, 1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-en-wsj-pcfg, 3
com.google.testability-explorer:testability-explorer, 1
org.mortbay.jetty:jetty-webapp, 1
net.jangaroo:jooflash, 2
net.awired.visuwall:visuwall-plugin-hudson, 1
org.fabric3:fabric3-weblogic-mock, 1
tomcat:tomcat-jkstatus-ant, 1
com.netflix.eureka2:eureka-write-server, 4
com.asayama.docs.gwt.angular.examples:UrlHashParameter, 1
org.apache.directory.server:apacheds-interceptors-changelog, 1
org.wicketstuff:wicketstuff-tinymce, 1
io.airlift:jmx-http-rpc, 1
org.neo4j:neo4j-csv, 223
io.netty:netty-codec-socks, 4
com.javaforge.scriptella:scriptella-core, 1
org.apache.geronimo.samples.daytrader.modules:daytrader-util, 7
${groupId}:shared-ldap-constants, 1
de.alpharogroup:jaulp.wicket.base, 5
org.scala-tools.time:time_2.9.1, 2
org.apache.commons:com.springsource.org.apache.commons.cli, 1
com.ohmdb:ohmdb-dsl, 2
org.codehaus.geb:geb-easyb, 1
ro.isdc.wro4j:wro4j-extensions, 1
com.adobe:xmpcore, 1
org.tinygroup:org.tinygroup.binarytree, 43
org.jboss.forge.addon:shell-test-harness, 1
org.jibx.schema.org.opentravel._2014A:org.jibx.schema.org.opentravel._2014A.hotel, 3
${project.groupId}:blaze-common-utils, 1
net.liftmodules:fobo-font-awesome_3.0_2.10, 1
de.javakaffee:kryo-serializers, 7
${project.groupId}:etlunit-execute, 1
${project.groupId}:spoon-client, 2
org.glassfish.jersey.connectors:jersey-jetty-connector, 2
org.erlang.otp:jinterface, 1
${project.groupId}:ner-core, 1
io.qdb:qdb-buffer, 1
com.ibm.websphere.as:soap, 1
org.jibx.schema.org.opentravel._2012B:org.jibx.schema.org.opentravel._2012B.base.ground, 2
com.cocosw:lifecycle, 1
org.fuzzydb:org.fuzzydb.io.core, 7
org.jboss.gravia:gravia-runtime-api, 32
org.sonatype.tycho:org.sonatype.tycho.p2.maven.repository, 1
excalibur-pool:excalibur-pool-impl, 6
org.vert-x:vertx-testframework, 1
org.jibx.schema.org.opentravel.example.jbundle:org.jibx.schema.org.opentravel.example.jbundle.opentravel.touractivity.thin, 1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-ner-en-conll.4class.distsim.crf, 3
net.tribe7.seeds:seeds-util, 2
org.scala-lang:scala-library, 4717
org.apache.maven.enforcer:enforcer-rules, 6
com.wordnik:mongo-utils_2.9.1-1, 2
org.apache.clerezza:rdf.schemagen, 1
org.apache.xmlgraphics:batik-bridge, 596
org.codehaus.mojo.jspc:jspc-maven-plugin, 1
${project.groupId}:wicketstuff-jwicket-ui-tooltip, 1
org.jipijapa:jipijapa-spi, 9
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jaxb-xjc, 4
${project.groupId}:apiman-common-auth, 1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.opennlp-model-tagger-es-maxent, 9
org.codehaus.plexus:plexus-log4j-logging, 1
jjson:JsonWrapper, 1
com.frugalmechanic:fm-xml_2.11, 1
org.infinispan:infinispan-embedded-query, 1
com.frugalmechanic:fm-xml_2.10, 1
org.semanticweb:HermiT, 1
org.sahagin:sahagin-temp, 1
${groupId}:mina-core, 2
org.apache.jclouds.api:swift, 9
org.ikasan:ikasan-configuration-service, 19
javazoom:jlme, 1
org.metawidget.modules.jsp:metawidget-jsp, 3
org.jvnet.hudson:activation, 19
org.glassfish.main.admin:config-api, 118
org.commonjava.emb.infra:emb-plexus-guice, 2
com.jcraft:jsch.agentproxy.sshagent, 8962
io.apiman:apiman-gateway-api-rest-impl, 1
${project.groupId}:activemq-stomp, 42
org.kaazing:gateway.service.http.balancer, 2
eu.limetri.api:geo, 2
org.apache.npanday:dotnet-artifact, 5
net.thucydides.plugins.jira:thucydides-jira-plugin, 2
${project.groupId}:metro-runtime-api, 1
${project.groupId}:mmm-search-engine-api, 1
org.apache.abdera:abdera-extensions-features, 1
${project.groupId}:sesame-store-testsuite, 1
com.github.lucarosellini.rJava:REngine, 1
net.riccardocossu.autodoc:autodoc-base, 1
org.apache.openejb:tomee-plus-webapp, 3
de.holisticon.dependencies:junit-mockito, 1
org.kuali.rice:rice-ksb-client-impl, 1
org.mechio:org.mechio.integration.motion_speech, 2
com.jcabi:jcabi-manifests, 13
com.atlassian.refapp:atlassian-platform, 4
org.sonatype.nexus.plugins:nexus-kenai-plugin, 1
${project.groupId}:ks-core-api, 5
org.freehep:freehep-graphicsio-swf, 45
org.cogchar:org.cogchar.bundle.bind.mechio, 1
com.wutka:dtdparser, 94
com.oracle.xdb:oracle.xdb, 1
org.ow2.util:util-ee-metadata-common-api, 120
org.primefaces.themes:home, 3
com.ymock:ymock-client, 1
drools:drools-jsr94, 1
org.ow2.jonas.jpaas.apache-manager:vhost-manager-api, 1
org.jglobus:gridftp, 4
org.glassfish.jersey.media:jersey-media-multipart, 37
org.jspringbot:jspringbot-xml, 1
org.eobjects.analyzerbeans:AnalyzerBeans-basic-filters, 5
net.liftmodules:fobo-google-code-prettify_2.6_2.11, 1
net.liftmodules:fobo-google-code-prettify_2.6_2.10, 1
org.commonjava.maven.galley:galley-cache-tck, 43
org.jboss:jboss-mdr, 75
org.apache.poi:poi, 2061
com.github.ithildir:liferay-sdk-builder-windows, 2
net.sf.squirrel-sql.thirdparty-non-maven:napkinlaf, 1
org.jflux:org.jflux.extern.utils.xpp3.rk, 5
org.weakref:jmxutils, 103
org.ehcache.modules:ehcache-spi-tester, 1
net.fortytwo.ripple:ripple-core, 2
${project.groupId}:apacheds-core-api, 286
com.squeakysand.jsp:squeakysand-jsp-taglib, 1
com.xeiam.xchange:xchange-bitcurex, 1
org.springframework:org.springframework.transaction, 19
es.prodevelop:es.prodevelop.gvsig.mini.remoteservices, 1
li.moskito:inkstand-http-undertow, 1
org.apache.openwebbeans:openwebbeans-jsf12, 1
org.openl:org.openl.core, 12
de.sciss:processor_2.10, 17
com.github.fge:json-schema-validator, 22
io.sphere.sdk.jvm:java-client, 7
de.sciss:processor_2.11, 14
de.huxhorn.lilith:de.huxhorn.lilith.engine, 1
org.sisioh:trinity-core_2.10, 6
org.apache.cxf.dosgi:cxf-dosgi-ri-discovery-distributed, 2
eu.socialsensor:socialsensor-framework-client, 1
io.fabric8:fabric-utils, 50
uk.bl.wa.discovery:warc-hadoop-recordreaders, 1
org.hobsoft.symmetry:symmetry-jax-rs, 1
org.apache.jclouds.api:openstack-trove, 3
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.hunpos-model-tagger-pt-tbchp, 2
ch.tatool:tatool-api, 3
org.mobicents.media.io:sdp, 8
net.sf:stat-svn, 1
io.spray:spray-routing, 7
com.github.abrarsyed.jastyle:jAstyle, 1
com.googlecode.the-fascinator.plugins:plugin-harvester-oai-pmh, 5
org.dojotoolkit:dojolegacy, 1
org.ow2.petals:petals-datacollector, 1
de.ovgu.dke.glue:glue-core, 3
com.dolby.jira.net:jira-soap, 1
com.dtrules:compilerutil, 1
org.blinkenlights.jid3:JID3, 3
${pkgGroupId}:derbynet, 4
net.tribe7.seeds:seeds-collect, 5
com.google.inject.extensions:guice-throwingproviders, 12
eu.toolchain.serializer:tiny-serializer-api, 2
freemarker:freemarker, 95
ch.tatool:tatool-app, 1
org.jboss.forge.furnace.container:simple-api, 81
org.jboss.ws:jbossws-api, 54
pmd:pmd, 5
com.navercorp.volleyextensions:volleyer, 1
org.ow2.jonas:jonas-web-container-base, 1
org.ow2.fractal.bf.connectors:fractal-bf-connectors-osgi, 1
${project.groupId}:fizzed-stork-launcher, 1
eu.cedarsoft.commons:presenter, 1
rim:bar-signer, 1
com.google.inject.extensions:guice-spring, 2
org.specs2:specs2-scalacheck_2.10, 1
li.moskito:inkstand-jcr, 1
net.liftweb:lift-testkit_2.9.0, 8
org.specs2:specs2-scalacheck_2.11, 3
net.liftweb:lift-testkit_2.9.1, 39
net.liftweb:lift-testkit_2.9.2, 36
${databaseGroupId}:${databaseArtifactId}, 1
${project.groupId}:sido-spring, 1
com.jillesvangurp:jsonj, 1
${project.groupId}:tftpd, 2
com.sun.xml.security:saml-jaxb10-bindings, 1
org.codehaus.plexus.security:plexus-security-keys-api, 10
org.jboss.cdi.tck:cdi-tck-ext-lib, 1
org.specs2:specs2-common_2.11.0-M7, 8
org.apache.jclouds.labs:rackspace-cloudqueues-uk, 1
org.eclipse.birt.runtime.3_7_1:org.eclipse.datatools.modelbase.derby, 1
org.specs2:specs2-common_2.11.0-M8, 8
org.commonjava.aprox:aprox-security, 1
${project.groupId}:googlefaces-taglib, 1
org.ostermiller:utils, 32
org.apache.directory.server:apacheds-protocol-dhcp, 2
org.milyn.edi.unedifact:d06b-mapping, 1
org.apache.clerezza:maven-pladoc-plugin.api, 2
org.apache.jclouds.labs:rackspace-cloudqueues-us, 1
org.asciidoctor:asciidoctorj-pdf, 1
com.fizz-buzz:fb-android-dagger, 1
${project.groupId}:expectit-core, 1
com.ldaley:injecto, 1
org.sakaiproject.edu-services.sections:sections-integrationsupport, 1
org.eclipse.ant:core, 877
io.sarl.maven:io.sarl.maven.sdk, 1
com.googlecode.mycontainer:mycontainer-cpscanner, 1
${project.groupId}:apiman-manager-api-gateway, 1
org.apache.stanbol:org.apache.stanbol.commons.solr.managed, 5
${project.groupId}:plugin-framework, 7
servletapis:servletapis, 1
${project.groupId}:oppna-program-notessystem-calendar-composite-types, 1
org.aerysoft.miniauth:miniauth-core, 6
${groupId}:common, 1
io.jdev.cucumber:cucumber-variables, 1
org.glassfish.main.connectors:gf-connectors-connector, 10
org.eclipse.ui:org.eclipse.ui.ide, 3
org.atmosphere:atmosphere-cdi, 1
org.daisy.pipeline:woodstox-osgi-adapter, 1
${project.groupId}:access-modifier-annotation, 2
de.sciss:audiowidgets-core_2.9.2, 4
com.tocea.scertify.api:scertify-launcher, 1
org.eclipselabs.osgi-http-service-utils:org.eclipselabs.osgi-http-service-utils.internal, 1
org.glassfish.api:dtds, 2
atg.platform:DAS, 1
io.tracee.contextlogger:tracee-context-logger-impl, 1
eu.limetri.client:mapviewer-api, 2
org.apache.rave:rave-commons, 3
org.springframework.hateoas:spring-hateoas, 217
piccolo:piccolo, 3
${project.groupId}:directmemory-cache, 1
com.google.android:annotations, 10
org.apache.myfaces.extensions.cdi.modules.alternative:myfaces-extcdi-alternative-implementation-module, 2
org.openrdf.sesame:sesame-rio-datatypes, 19
org.connid.testbundles:testbundlev2, 2
${pkgGroupId}:smack, 2
org.apache.ctakes:ctakes-core-res, 20
com.tourapp.model:com.tourapp.model.tour.request, 14
org.eclipse.perfmsr:core, 75
com.googlecode.scalaz:scalaz-core_2.8.0, 6
org.connid.testbundles:testbundlev1, 2
com.razie:snakk-core_2.9.1, 1
org.jboss.cache:jbosscache-pojo, 21
com.madgag:mini-git-server-server, 3
com.liferay.faces:liferay-faces-util, 2
atg.platform:DPS, 1
org.andromda.thirdparty.jaxb2_commons:tools, 1
org.clapper:grizzled-scala_2.10, 10
${project.groupId}:acris-recorder-client-core, 1
net.oneandone.testlinkjunit:tljunit-surefire, 1
com.sun:dt, 1
org.clapper:grizzled-scala_2.11, 3
net.sf.derquinsej:derquinsej-core, 19
org.gradle.api.plugins:gradle-android-plugin, 1
org.apache.continuum:continuum-notifier-api, 6
org.ikasan:ikasan-spec-management, 27
org.technbolts.tzatziki:tzatziki-core, 2
org.springframework.integration:spring-integration-java-dsl, 7
com.isotrol.impe3.tickets:impe3-tickets-jersey, 2
me.lessis:pictureshow-core_2.9.1, 3
vigna.dsi.unimi.it:jal, 55
me.lessis:pictureshow-core_2.9.2, 3
org.eclipse.jetty.drafts:javax.websocket-api, 2
org.apache.jackrabbit:oak-tarmk-standby, 1
org.constretto:constretto-core, 3
org.ow2.frascati.native:frascati-metamodel-native, 3
org.wicketstuff:wicketstuff-datastore-common, 1
com.tourgeek.tour:com.tourgeek.tour.request.db, 2
org.thymeleaf.extras:thymeleaf-extras-tiles2, 1
com.theoryinpractise:halbuilder-api, 9
org.jibx.ota.osgi:jibx-ota-osgi-ping, 1
${project.groupId}:androidformenhancer, 1
org.ow2.chameleon.mail:mail-service, 2
com.gnizr:gnizr-web, 2
net.sourceforge.owlapi:owlapi-dlsyntax, 14
com.altamiracorp.miniweb:miniweb, 2
org.kasource.websocket:ka-guice-websocket, 1
${project.groupId}:org.ops4j.pax.tipi.tomcat-embed-logging-juli, 3
${project.groupId}:aprox-core, 2
sun-jaxws:jsr181-api, 2
org.springframework.android:spring-android-core, 7
org.apache.archiva.redback:redback-keys-jdo, 12
org.mvel:mvel, 20
${project.groupId}:jersey-oauth2-protocol-impl, 1
com.yammer.metrics:metrics-jvm, 3
org.ocpsoft.rewrite:rewrite-servlet, 1
jbi:jbi, 1
com.google.code.findbugs:findbugs, 20
org.ujorm:ujo-core, 2
xpp3:xpp3_min, 6713
juel:juel-engine, 3
com.fasterxml.clustermate:clustermate-json, 12
org.nfctools:nfctools-api, 3
de.weltraumschaf.commons:application, 1
org.drools:drools-guvnor-models-test-scenarios, 4
org.apache.openejb:openejb-core-osgi, 1
${project.groupId}:DynamicModuleAPI, 1
xml-apis:xml-apis-ext, 657
org.glassfish.main.persistence.cmp:cmp-ejb-mapping, 2
org.apache.cxf:cxf-rt-ws-security, 22
com.typesafe.play:play-jdbc_2.11, 9
com.typesafe.play:play-jdbc_2.10, 10
eu.cedarsoft.devtools:core, 3
io.restx:restx-build, 4
org.objectweb.monolog:monolog, 73
org.overturetool.core:pog, 3
com.tourapp.model:com.tourapp.model.tour.payroll, 2
${project.groupId}:activemq-pool, 57
org.bgee.log4jdbc-log4j2:log4jdbc-log4j2-jdbc4, 5
org.apache.maven:maven-toolchain, 474
com.sindicetech.siren:siren-solr-facet, 1
net.awired.visuwall:visuwall-plugin-teamcity, 1
org.apache.spark:spark-streaming-kafka_${scala.binary.version}, 1
net.liftmodules:fobo-google-code-prettify_2.5_2.9.1, 1
com.netflix.atlas:atlas-webapi, 1
net.sourceforge.kivu4j.utils:kivu4j-utils-action, 2
net.liftmodules:fobo-google-code-prettify_2.5_2.9.2, 1
com.taobao.metamorphosis:metamorphosis-commons, 5
org.ow2.orchestra.designer:swf-orchestra-designer, 1
${pom.groupId}:jscep-api, 1
org.prevayler:prevayler-core, 5
org.wildfly:wildfly-ee, 21
fr.velossity.osgi:ConsumerWA, 1
com.labs64.utils:swid-generator, 1
fr.velossity.osgi:ConsumerWB, 1
${rhq.groupId}:rhq-cassandra-plugin, 1
org.kasource.kaevent:ka-event-annotations, 3
autodoc:autodoc, 1
org.jscience:jscience-mathematics, 1
org.ow2.orchestra.console:ws-console, 1
org.apache.continuum:redback-legacy, 1
de.schlichtherle.truezip:truezip-kernel, 1
${project.groupId}:webit-script, 1
org.apache.sis.storage:sis-netcdf, 1
org.apidesign.html:net.java.html.boot, 1
io.fabric8.insight:insight-metrics-mvel, 3
com.wordnik:swagger-models, 4
pro.savant.circumflex:circumflex-scalaconsole, 1
org.ops4j.pax.cdi.samples:pax-cdi-sample5, 1
com.android.support:recyclerview-v7, 1
org.ops4j.pax.cdi.samples:pax-cdi-sample3, 2
org.osmdroid:OpenStreetMapViewer, 1
org.apache.wicket:wicket-datetime, 21
org.geotools:gt-grid, 3
com.madgag:pulltorefresh-library, 1
com.github.phasebash:jsdoc3-rhino, 1
com.tourgeek.tour:com.tourgeek.tour.message, 10
org.ops4j.pax.cdi.samples:pax-cdi-sample1, 2
net.sf.juffrou:juffrou-xml, 1
org.mobicents.servers.media:mobicents-media-server-constants, 1
${pom.groupId}:mobicents-slee-ra-diameter-ro-ratype, 1
net.stickycode.configuration:sticky-configuration, 16
cc.co.scala-reactive:reactive-core_2.8.1, 1
org.crsh:crsh.shell.telnet, 4
org.switchyard:switchyard-common-camel, 10
com.github.dandelion:dandelion-thymeleaf, 1
com.github.rinde:rinsim-test-util, 15
de.flapdoodle.wicket7:de.flapdoodle.wicket--debug, 1
org.sonatype.spice.inject:guice-nexus-scanners, 1
com.aspose:email, 2
org.metawidget.modules.faces:metawidget-faces, 1
org.wso2.carbon:org.wso2.carbon.databridge.commons, 12
org.mobicents.commons:commons, 10
com.spotify:helios-service-registration, 4
com.rexsl:rexsl-standalone, 1
org.crazycake:camel-name-utils, 1
org.milyn:milyn-smooks-camel, 1
${project.groupId}:org.friendularity.bundle.gaze, 1
com.github.manuelpeinado.multichoiceadapter:multichoiceadapter, 1
${project.groupId}:andromda-repository-emf, 3
com.amazonaws:aws-java-sdk-storagegateway, 135
com.projectdarkstar.ext.com.jmonkeyengine:jme-font, 2
de.androbit:brainslug-model, 4
net.databinder:dispatch-json_2.9.0.RC1, 2
org.activiti:activiti-simple-workflow, 5
net.databinder:dispatch-json_2.9.0.RC3, 2
net.databinder:dispatch-json_2.9.0.RC4, 2
org.jflux:org.jflux.impl.registry.osgi, 4
org.openrdf:openrdf-util, 4
org.sakaiproject:sakai-syllabus-hbm, 1
io.airlift:bootstrap, 2
${project.groupId}:devnull-orm, 1
de.jollyday:jollyday, 23
org.apache.maven.its:maven-it-helper, 1
${project.parent.groupId}:activejpa-context, 1
org.apache.directory.server:apacheds-core-api, 10
org.glassfish.extras:glassfish-embedded-all, 5
net.sourceforge.openutils:openutils-testing, 1
${project.groupId}:hupa-mock, 1
org.hudsonci.plugins:token-macro, 2
org.dspace:dspace-stats, 4
org.littleshoot:http-client, 2
${project.groupId}:rocketmq-broker, 1
com.ebuddy.cassandra:core, 1
${project.groupId}:oppna-program-bookmarks-jsf-core-bc-composite-types, 2
be.cyberelf.nanoxml:lite, 3
org.glassfish.main.packager:glassfish-nucleus, 11
jay:yydebug, 1
org.metawidget.modules.swt:metawidget-swt, 1
org.apache.geronimo.modules:geronimo-webservices, 2
com.slicklog:remotelogger, 1
org.jboss:jboss-test, 6
org.apache.tiles:tiles-compat, 2
com.atomikos:transactions-jms-deprecated, 1
com.github.httpmock:mock-http-server-exec, 1
org.apache.geronimo.samples:app-per-port-connector-war, 1
org.apache.archiva.redback.components:spring-jdo2, 21
com.google.gdata:gdata-photos-2.0, 1
org.openimaj:ImprovedArgs4J, 18
io.joynr.java.messaging:messaging-common, 22
com.github.tototoshi:play-json4s-test-core_2.10, 1
com.github.tototoshi:play-json4s-test-core_2.11, 1
${project.groupId}:psp-grouper-source, 1
org.jboss.resteasy:resteasy-validator-provider-11, 15
org.apache.portals.jetspeed-2:jetspeed-id-generator, 1
org.apache.jclouds.api:rackspace-cloudloadbalancers, 3
org.semweb4j:rdfreactor.dist, 1
com.tilab.jade:jade, 4
org.knopflerfish:console_api, 1
org.apache.geronimo.gshell:gshell-api, 14
com.stratio.cassandra:cassandra-thrift, 2
${project.groupId}:apache-any23-csvutils, 1
org.commonjava.web:webdav-handler-servlet, 2
org.http4s:http4s-servlet_2.10, 1
org.jboss.forge.addon:git-impl, 4
org.http4s:http4s-servlet_2.11, 1
org.jbundle.util.osgi:org.jbundle.util.osgi.webstart.browser, 18
${project.groupId}:rice-ksb-web, 8
org.glassfish.main.appclient.server:appclient-connector, 4
it.tidalwave.thesefoolishthings:it-tidalwave-eventbus-spring, 1
${project.groupId}:csv-validator-cmd, 1
org.endea:endea.engine, 1
