className, methodName, methodDesc, owner, name, desc, groupId, artifactId, version, size, ext
sun/misc/Unsafe, putDouble, (Ljava/lang/Object;ID)V, sun/misc/Unsafe, putDouble, (Ljava/lang/Object;JD)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, setMemory, (JJB)V, sun/misc/Unsafe, setMemory, (Ljava/lang/Object;JJB)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, copyMemory, (JJJ)V, sun/misc/Unsafe, copyMemory, (Ljava/lang/Object;JLjava/lang/Object;JJ)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, fieldOffset, (Ljava/lang/reflect/Field;)I, sun/misc/Unsafe, staticFieldOffset, (Ljava/lang/reflect/Field;)J, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, fieldOffset, (Ljava/lang/reflect/Field;)I, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, staticFieldBase, (Ljava/lang/Class;)Ljava/lang/Object;, sun/misc/Unsafe, staticFieldBase, (Ljava/lang/reflect/Field;)Ljava/lang/Object;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, getAndAddInt, (Ljava/lang/Object;JI)I, sun/misc/Unsafe, getIntVolatile, (Ljava/lang/Object;J)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, getAndAddInt, (Ljava/lang/Object;JI)I, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, getAndAddLong, (Ljava/lang/Object;JJ)J, sun/misc/Unsafe, getLongVolatile, (Ljava/lang/Object;J)J, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, getAndAddLong, (Ljava/lang/Object;JJ)J, sun/misc/Unsafe, compareAndSwapLong, (Ljava/lang/Object;JJJ)Z, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, getAndSetInt, (Ljava/lang/Object;JI)I, sun/misc/Unsafe, getIntVolatile, (Ljava/lang/Object;J)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, getAndSetInt, (Ljava/lang/Object;JI)I, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, getAndSetLong, (Ljava/lang/Object;JJ)J, sun/misc/Unsafe, getLongVolatile, (Ljava/lang/Object;J)J, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, getAndSetLong, (Ljava/lang/Object;JJ)J, sun/misc/Unsafe, compareAndSwapLong, (Ljava/lang/Object;JJJ)Z, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, getAndSetObject, (Ljava/lang/Object;JLjava/lang/Object;)Ljava/lang/Object;, sun/misc/Unsafe, getObjectVolatile, (Ljava/lang/Object;J)Ljava/lang/Object;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, getAndSetObject, (Ljava/lang/Object;JLjava/lang/Object;)Ljava/lang/Object;, sun/misc/Unsafe, compareAndSwapObject, (Ljava/lang/Object;JLjava/lang/Object;Ljava/lang/Object;)Z, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, registerNatives, ()V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, <init>, ()V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_BOOLEAN_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_BYTE_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_SHORT_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_CHAR_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_INT_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_LONG_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_FLOAT_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_DOUBLE_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_OBJECT_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_BOOLEAN_INDEX_SCALE, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_BYTE_INDEX_SCALE, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_SHORT_INDEX_SCALE, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_CHAR_INDEX_SCALE, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_INT_INDEX_SCALE, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_LONG_INDEX_SCALE, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_FLOAT_INDEX_SCALE, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_DOUBLE_INDEX_SCALE, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ARRAY_OBJECT_INDEX_SCALE, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, theUnsafe, Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, addressSize, ()I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/Unsafe, <clinit>, ()V, sun/misc/Unsafe, ADDRESS_SIZE, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/SharedSecrets, javaUtilJarAccess, ()Lsun/misc/JavaUtilJarAccess;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/SharedSecrets, getJavaNetHttpCookieAccess, ()Lsun/misc/JavaNetHttpCookieAccess;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/SharedSecrets, getJavaNioAccess, ()Lsun/misc/JavaNioAccess;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/SharedSecrets, getJavaIOAccess, ()Lsun/misc/JavaIOAccess;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/SharedSecrets, getJavaIOFileDescriptorAccess, ()Lsun/misc/JavaIOFileDescriptorAccess;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/SharedSecrets, getJavaSecurityProtectionDomainAccess, ()Lsun/misc/JavaSecurityProtectionDomainAccess;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/SharedSecrets, getJavaSecurityAccess, ()Lsun/misc/JavaSecurityAccess;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/SharedSecrets, getJavaUtilZipFileAccess, ()Lsun/misc/JavaUtilZipFileAccess;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/misc/SharedSecrets, <clinit>, ()V, sun/misc/Unsafe, getUnsafe, ()Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, <init>, (I)V, sun/misc/Unsafe, getUnsafe, ()Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, <init>, (I)V, sun/misc/Unsafe, allocateMemory, (J)J, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, putByte, (B)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, putByte, (JB)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, put, ([BII)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, ARRAY_BYTE_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, put, ([BII)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, copyMemory, (Ljava/lang/Object;JLjava/lang/Object;JJ)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, putShort, (S)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, putShort, (JS)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, put, ([SII)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, ARRAY_SHORT_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, put, ([SII)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, copyMemory, (Ljava/lang/Object;JLjava/lang/Object;JJ)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, putInt, (II)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, putInt, (JI)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, putInt, (I)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, putInt, (JI)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, put, ([III)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, ARRAY_INT_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, put, ([III)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, copyMemory, (Ljava/lang/Object;JLjava/lang/Object;JJ)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, putFloat, (F)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, putFloat, (JF)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, put, ([FII)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, ARRAY_FLOAT_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, put, ([FII)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, copyMemory, (Ljava/lang/Object;JLjava/lang/Object;JJ)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, putLong, (J)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, putLong, (JJ)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, put, ([JII)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, ARRAY_LONG_BASE_OFFSET, I, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, put, ([JII)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, copyMemory, (Ljava/lang/Object;JLjava/lang/Object;JJ)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/java2d/pipe/RenderBuffer, putDouble, (D)Lsun/java2d/pipe/RenderBuffer;, sun/misc/Unsafe, putDouble, (JD)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/StrikeCache, freeCachedIntMemory, ([IJ)V, sun/misc/Unsafe, getByte, (J)B, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/StrikeCache, freeCachedLongMemory, ([JJ)V, sun/misc/Unsafe, getByte, (J)B, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/StrikeCache, <clinit>, ()V, sun/misc/Unsafe, getUnsafe, ()Lsun/misc/Unsafe;, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, setGlyphIndex, (I)V, sun/misc/Unsafe, getFloat, (J)F, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, setGlyphIndex, (I)V, sun/misc/Unsafe, getFloat, (J)F, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, setGlyphIndex, (I)V, sun/misc/Unsafe, getFloat, (J)F, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, setGlyphIndex, (I)V, sun/misc/Unsafe, getFloat, (J)F, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, setGlyphIndex, (I)V, sun/misc/Unsafe, getChar, (J)C, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, setGlyphIndex, (I)V, sun/misc/Unsafe, getChar, (J)C, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, setGlyphIndex, (I)V, sun/misc/Unsafe, getChar, (J)C, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, getGrayBits, ()[B, sun/misc/Unsafe, getAddress, (J)J, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, getGrayBits, ()[B, sun/misc/Unsafe, getByte, (J)B, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, fillBounds, ([I)V, sun/misc/Unsafe, getFloat, (J)F, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, fillBounds, ([I)V, sun/misc/Unsafe, getFloat, (J)F, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, fillBounds, ([I)V, sun/misc/Unsafe, getChar, (J)C, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, fillBounds, ([I)V, sun/misc/Unsafe, getChar, (J)C, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, fillBounds, ([I)V, sun/misc/Unsafe, getFloat, (J)F, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/font/GlyphList, fillBounds, ([I)V, sun/misc/Unsafe, getFloat, (J)F, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getComponentAccessor, ()Lsun/awt/AWTAccessor$ComponentAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getContainerAccessor, ()Lsun/awt/AWTAccessor$ContainerAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getWindowAccessor, ()Lsun/awt/AWTAccessor$WindowAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getAWTEventAccessor, ()Lsun/awt/AWTAccessor$AWTEventAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getInputEventAccessor, ()Lsun/awt/AWTAccessor$InputEventAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getFrameAccessor, ()Lsun/awt/AWTAccessor$FrameAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getKeyboardFocusManagerAccessor, ()Lsun/awt/AWTAccessor$KeyboardFocusManagerAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getMenuComponentAccessor, ()Lsun/awt/AWTAccessor$MenuComponentAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getEventQueueAccessor, ()Lsun/awt/AWTAccessor$EventQueueAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getPopupMenuAccessor, ()Lsun/awt/AWTAccessor$PopupMenuAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getFileDialogAccessor, ()Lsun/awt/AWTAccessor$FileDialogAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getScrollPaneAdjustableAccessor, ()Lsun/awt/AWTAccessor$ScrollPaneAdjustableAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getCheckboxMenuItemAccessor, ()Lsun/awt/AWTAccessor$CheckboxMenuItemAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getCursorAccessor, ()Lsun/awt/AWTAccessor$CursorAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getMenuBarAccessor, ()Lsun/awt/AWTAccessor$MenuBarAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getMenuItemAccessor, ()Lsun/awt/AWTAccessor$MenuItemAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getMenuAccessor, ()Lsun/awt/AWTAccessor$MenuAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getKeyEventAccessor, ()Lsun/awt/AWTAccessor$KeyEventAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getClientPropertyKeyAccessor, ()Lsun/awt/AWTAccessor$ClientPropertyKeyAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getSystemTrayAccessor, ()Lsun/awt/AWTAccessor$SystemTrayAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getTrayIconAccessor, ()Lsun/awt/AWTAccessor$TrayIconAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getDefaultKeyboardFocusManagerAccessor, ()Lsun/awt/AWTAccessor$DefaultKeyboardFocusManagerAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getToolkitAccessor, ()Lsun/awt/AWTAccessor$ToolkitAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getSystemColorAccessor, ()Lsun/awt/AWTAccessor$SystemColorAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
sun/awt/AWTAccessor, getAccessibleContextAccessor, ()Lsun/awt/AWTAccessor$AccessibleContextAccessor;, sun/misc/Unsafe, ensureClassInitialized, (Ljava/lang/Class;)V, jdk8, jdk8, rt.jar@1.8, 1, jar
