concurrency,synchronized, 8340614
concurrency,java.util.concurrent, 16940670
concurrency,performance, 7969665
concurrency,constructor, 16652966
concurrency,thread-safety, 16940670
concurrency,atomic-values, 692677
concurrency,deadlock, 19041122
concurrency,java-memory-model, 24918252
concurrency,concurrent-programming, 8286472
concurrency,javadoc, 2443239
concurrency,inheritance, 16652966
concurrency,data-structures, 13491462
concurrency,atomicity, 13491462
concurrency,unit-testing, 17414924
concurrency,semaphore, 8286472
concurrency,real-time, 22236928
concurrency,cas, 22236928
concurrency,atomicreference, 8262982
concurrency,jsr166, 8262982
race-condition,synchronized, 8340614
synchronized,volatile, 20685995
synchronized,enums, 20685995
synchronized,double-checked-locking, 3897202
synchronized,atomicboolean, 17418001
synchronized,addition, 15730915
variables,pointers, 19623563
variables,reference, 19623563
variables,jni, 8430924
variables,share, 8430924
pointers,reference, 19623563
pointers,native, 7934779
pointers,marshalling, 6929833
reference,xor, 4826626
reference,integer, 18030739
synchronization,reentrantlock, 10351918
synchronization,locking, 4394281
synchronization,netty, 16292134
synchronization,random, 10466672
synchronization,simulation, 1388538
synchronization,timestamp, 1388538
synchronization,webserver, 16292134
iterator,operators, 11760676
java.util.concurrent,thread-safety, 16940670
java.util.concurrent,atomic, 16940670
java.util.concurrent,concurrent-programming, 20537011
java.util.concurrent,atomicity, 22756225
java.util.concurrent,forkjoinpool, 21320156
java.util.concurrent,compare-and-swap, 20537011
heapsort,bounds-check-elimination, 23358351
bounds-check-elimination,optimization, 21702939
bounds-check-elimination,microbenchmark, 21702939
performance,copy, 4946518
performance,c++, 16114572
performance,barrier, 14660529
performance,cloning, 4946518
performance,scala, 12654700
performance,primitive, 23824364
performance,caching, 16114572
memory-mapped-files,heap, 22332990
volatile,thread-safety, 18375958
volatile,atomic, 22983899
volatile,enums, 20685995
volatile,atomicreference, 8262982
volatile,jsr166, 8262982
jni,share, 8430924
jni,exception, 24556672
jni,access-violation, 24556672
jni,c#, 6968325
jni,segmentation-fault, 8096863
jni,wm-copydata, 6968325
jni,operating-system, 14964122
proxy,javassist, 21190458
optimization,c++, 16114572
optimization,microbenchmark, 21702939
optimization,caching, 16114572
locking,thread-safety, 4394281
locking,atomicboolean, 17418001
android-layout,android-widget, 7579191
windows,exception, 17803085
windows,crash, 17803085
windows,linux, 17335884
windows,64bit, 17335884
exception,crash, 17803085
exception,access-violation, 24556672
exception,c++, 24556672
exception,java-8, 24183246
exception,checked-exceptions, 11942946
exception,apache, 24646799
crash,c++, 2863836
constructor,methods, 19714716
constructor,interface, 907388
constructor,initialization, 907388
constructor,inheritance, 16652966
constructor,instantiation, 5896151
constructor,super, 2967662
neo4j,heap, 25612552
neo4j,graph-databases, 25612552
copy,hashmap, 20079923
