"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","get","getLongVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","get","getLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","lazySet","putOrderedLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","set","putLongVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","set","putLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","weakCompareAndSet","compareAndSwapLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceFieldUpdater.java","<init>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceFieldUpdater.java","compareAndSet","compareAndSwapObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceFieldUpdater.java","get","getObjectVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceFieldUpdater.java","lazySet","putOrderedObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceFieldUpdater.java","set","putObjectVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceFieldUpdater.java","weakCompareAndSet","compareAndSwapObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","awaitUninterruptibly","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","await","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","compareAndSetHead","compareAndSwapObject"
